År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6
2019;30B;33;29601;29800;7128;7784;5284;9245;9544;9544
2019;30B;33;29801;30000;7186;7850;5350;9317;9618;9618
2019;30B;33;30001;30200;7244;7919;5419;9387;9690;9690
2019;30B;33;30201;30400;7302;7985;5485;9460;9764;9764
2019;30B;33;30401;30600;7360;8051;5551;9527;9833;9833
2019;30B;33;30601;30800;7418;8120;5620;9591;9899;9899
2019;30B;33;30801;31000;7476;8186;5686;9656;9965;9965
2019;30B;33;31001;31200;7533;8254;5754;9720;10031;10031
2019;30B;33;31201;31400;7594;8326;5826;9785;10097;10097
2019;30B;33;31401;31600;7660;8400;5900;9849;10163;10163
2019;30B;33;31601;31800;7726;8474;5974;9913;10229;10229
2019;30B;33;31801;32000;7792;8549;6049;9978;10295;10295
2019;30B;33;32001;32200;7858;8623;6123;10042;10361;10361
2019;30B;33;32201;32400;7924;8697;6197;10107;10427;10427
2019;30B;33;32401;32600;7990;8771;6271;10171;10493;10493
2019;30B;33;32601;32800;8056;8846;6346;10235;10559;10559
2019;30B;33;32801;33000;8122;8920;6420;10300;10625;10625
2019;30B;33;33001;33200;8188;8994;6494;10364;10691;10691
2019;30B;33;33201;33400;8254;9068;6568;10429;10757;10757
2019;30B;33;33401;33600;8320;9143;6643;10493;10823;10823
2019;30B;33;33601;33800;8386;9217;6717;10558;10889;10889
2019;30B;33;33801;34000;8452;9291;6791;10622;10955;10955
2019;30B;33;34001;34200;8518;9365;6865;10686;11021;11021
2019;30B;33;34201;34400;8584;9440;6940;10751;11087;11087
2019;30B;33;34401;34600;8650;9514;7014;10815;11153;11153
2019;30B;33;34601;34800;8716;9588;7088;10880;11219;11219
2019;30B;33;34801;35000;8782;9662;7162;10944;11285;11285
2019;30B;33;35001;35200;8848;9737;7237;11008;11351;11351
2019;30B;33;35201;35400;8914;9811;7311;11073;11417;11417
2019;30B;33;35401;35600;8980;9885;7385;11137;11483;11483
2019;30B;33;35601;35800;9046;9959;7459;11202;11549;11549
2019;30B;33;35801;36000;9112;10034;7534;11266;11615;11615
2019;30B;33;36001;36200;9178;10108;7608;11330;11681;11681
2019;30B;33;36201;36400;9244;10182;7682;11395;11747;11747
2019;30B;33;36401;36600;9310;10256;7756;11459;11813;11813
2019;30B;33;36601;36800;9376;10331;7831;11524;11879;11879
2019;30B;33;36801;37000;9442;10405;7905;11588;11945;11945
2019;30B;33;37001;37200;9508;10479;7979;11652;12011;12011
2019;30B;33;37201;37400;9574;10553;8053;11717;12077;12077
2019;30B;33;37401;37600;9640;10628;8128;11781;12143;12143
2019;30B;33;37601;37800;9706;10702;8202;11846;12209;12209
2019;30B;33;37801;38000;9772;10776;8276;11910;12275;12275
2019;30B;33;38001;38200;9838;10850;8350;11974;12341;12341
2019;30B;33;38201;38400;9904;10925;8425;12039;12407;12407
2019;30B;33;38401;38600;9970;10999;8499;12103;12473;12473
2019;30B;33;38601;38800;10036;11073;8573;12168;12539;12539
2019;30B;33;38801;39000;10102;11147;8647;12232;12605;12605
2019;30B;33;39001;39200;10168;11222;8722;12297;12671;12671
2019;30B;33;39201;39400;10234;11296;8796;12361;12737;12737
2019;30B;33;39401;39600;10300;11370;8870;12425;12803;12803
2019;30B;33;39601;39800;10366;11444;8944;12490;12869;12869
2019;30B;33;39801;40000;10432;11519;9019;12554;12935;12935
2019;30B;33;40001;40200;10498;11593;9093;12619;13001;13001
2019;30B;33;40201;40400;10564;11667;9167;12683;13067;13067
2019;30B;33;40401;40600;10630;11741;9241;12747;13133;13133
2019;30B;33;40601;40800;10696;11816;9316;12812;13199;13199
2019;30B;33;40801;41000;10762;11890;9390;12876;13265;13265
2019;30B;33;41001;41200;10828;11964;9464;12941;13331;13331
2019;30B;33;41201;41400;10894;12038;9538;13005;13397;13397
2019;30B;33;41401;41600;10960;12113;9613;13069;13463;13463
2019;30B;33;41601;41800;11026;12187;9687;13134;13529;13529
2019;30B;33;41801;42000;11092;12261;9761;13198;13595;13595
2019;30B;33;42001;42200;11192;12335;9835;13296;13694;13694
2019;30B;33;42201;42400;11298;12410;9910;13400;13800;13800
2019;30B;33;42401;42600;11404;12484;9984;13505;13906;13906
2019;30B;33;42601;42800;11510;12558;10058;13609;14012;14012
2019;30B;33;42801;43000;11616;12632;10132;13714;14118;14118
2019;30B;33;43001;43200;11722;12707;10207;13818;14224;14224
2019;30B;33;43201;43400;11828;12781;10281;13922;14330;14330
2019;30B;33;43401;43600;11934;12855;10355;14027;14436;14436
2019;30B;33;43601;43800;12040;12929;10429;14131;14542;14542
2019;30B;33;43801;44000;12146;13004;10504;14236;14648;14648
2019;30B;33;44001;44200;12252;13078;10578;14340;14754;14754
2019;30B;33;44201;44400;12358;13152;10652;14444;14860;14860
2019;30B;33;44401;44600;12464;13226;10726;14549;14966;14966
2019;30B;33;44601;44800;12570;13301;10801;14653;15072;15072
2019;30B;33;44801;45000;12676;13375;10875;14758;15178;15178
2019;30B;33;45001;45200;12782;13449;10949;14862;15284;15284
2019;30B;33;45201;45400;12888;13523;11023;14967;15390;15390
2019;30B;33;45401;45600;12994;13598;11098;15071;15496;15496
2019;30B;33;45601;45800;13100;13712;11212;15175;15602;15602
2019;30B;33;45801;46000;13206;13831;11331;15280;15708;15708
2019;30B;33;46001;46200;13312;13950;11450;15384;15814;15814
2019;30B;33;46201;46400;13418;14070;11570;15489;15920;15920
2019;30B;33;46401;46600;13524;14189;11689;15593;16026;16026
2019;30B;33;46601;46800;13630;14308;11808;15697;16132;16132
2019;30B;33;46801;47000;13736;14427;11927;15802;16238;16238
2019;30B;33;47001;47200;13842;14547;12047;15906;16344;16344
2019;30B;33;47201;47400;13948;14666;12166;16011;16450;16450
2019;30B;33;47401;47600;14054;14785;12285;16115;16556;16556
2019;30B;33;47601;47800;14160;14904;12404;16219;16662;16662
2019;30B;33;47801;48000;14266;15024;12524;16324;16768;16768
2019;30B;33;48001;48200;14372;15143;12643;16428;16874;16874
2019;30B;33;48201;48400;14478;15262;12762;16533;16980;16980
2019;30B;33;48401;48600;14584;15381;12881;16637;17086;17086
2019;30B;33;48601;48800;14690;15501;13001;16741;17192;17192
2019;30B;33;48801;49000;14796;15620;13120;16846;17298;17298
2019;30B;33;49001;49200;14902;15739;13239;16950;17404;17404
2019;30B;33;49201;49400;15008;15858;13358;17055;17510;17510
2019;30B;33;49401;49600;15114;15978;13478;17159;17616;17616
2019;30B;33;49601;49800;15220;16097;13597;17263;17722;17722
2019;30B;33;49801;50000;15326;16216;13716;17368;17828;17828
2019;30B;33;50001;50200;15432;16336;13842;17472;17934;17934
2019;30B;33;50201;50400;15538;16455;13967;17577;18040;18040
2019;30B;33;50401;50600;15644;16574;14092;17681;18146;18146
2019;30B;33;50601;50800;15750;16693;14217;17786;18252;18252
2019;30B;33;50801;51000;15856;16812;14342;17890;18358;18358
2019;30B;33;51001;51200;15962;16932;14468;17994;18464;18464
2019;30B;33;51201;51400;16068;17051;14593;18099;18570;18570
2019;30B;33;51401;51600;16174;17170;14718;18203;18676;18676
2019;30B;33;51601;51800;16280;17289;14843;18308;18782;18782
2019;30B;33;51801;52000;16386;17409;14969;18412;18888;18888
2019;30B;33;52001;52200;16492;17528;15094;18516;18994;18994
2019;30B;33;52201;52400;16598;17647;15219;18621;19100;19100
2019;30B;33;52401;52600;16708;17758;15336;18725;19206;19206
2019;30B;33;52601;52800;16820;17868;15452;18830;19312;19312
2019;30B;33;52801;53000;16932;17974;15564;18934;19418;19418
2019;30B;33;53001;53200;17044;18084;15680;19038;19524;19524
2019;30B;33;53201;53400;17156;18195;15797;19143;19630;19630
2019;30B;33;53401;53600;17268;18301;15909;19247;19736;19736
2019;30B;33;53601;53800;17380;18411;16025;19352;19842;19842
2019;30B;33;53801;54000;17492;18517;16137;19456;19948;19948
2019;30B;33;54001;54200;17604;18628;16254;19560;20054;20054
2019;30B;33;54201;54400;17716;18738;16370;19665;20160;20160
2019;30B;33;54401;54600;17828;18844;16482;19769;20266;20266
2019;30B;33;54601;54800;17940;18955;16599;19874;20372;20372
2019;30B;33;54801;55000;18052;19061;16711;19978;20478;20478
2019;30B;33;55001;55200;18164;19171;16827;20083;20584;20584
2019;30B;33;55201;55400;18276;19277;16939;20187;20690;20690
2019;30B;33;55401;55600;18388;19387;17055;20291;20796;20796
2019;30B;33;55601;55800;18500;19498;17172;20396;20902;20902
2019;30B;33;55801;56000;18612;19604;17284;20500;21008;21008
2019;30B;33;56001;56200;18724;19714;17400;20605;21114;21114
2019;30B;33;56201;56400;18836;19820;17512;20709;21220;21220
2019;30B;33;56401;56600;18948;19931;17629;20813;21326;21326
2019;30B;33;56601;56800;19060;20037;17741;20918;21432;21432
2019;30B;33;56801;57000;19172;20147;17857;21022;21538;21538
2019;30B;33;57001;57200;19284;20257;17973;21127;21644;21644
2019;30B;33;57201;57400;19396;20363;18085;21231;21750;21750
2019;30B;33;57401;57600;19508;20474;18202;21335;21856;21856
2019;30B;33;57601;57800;19620;20580;18314;21440;21962;21962
2019;30B;33;57801;58000;19732;20690;18430;21544;22068;22068
2019;30B;33;58001;58200;19844;20796;18542;21649;22174;22174
2019;30B;33;58201;58400;19956;20907;18659;21753;22280;22280
2019;30B;33;58401;58600;20069;21017;18775;21858;22387;22387
2019;30B;33;58601;58800;20191;21123;18887;21973;22503;22503
2019;30B;33;58801;59000;20313;21234;19004;22087;22619;22619
2019;30B;33;59001;59200;20435;21340;19116;22202;22735;22735
2019;30B;33;59201;59400;20557;21450;19232;22316;22851;22851
2019;30B;33;59401;59600;20679;21556;19344;22430;22967;22967
2019;30B;33;59601;59800;20801;21666;19460;22545;23083;23083
2019;30B;33;59801;60000;20923;21777;19577;22659;23199;23199
2019;30B;33;60001;60200;21045;21883;19689;22774;23315;23315
2019;30B;33;60201;60400;21167;21993;19805;22888;23431;23431
2019;30B;33;60401;60600;21289;22099;19917;23002;23547;23547
2019;30B;33;60601;60800;21411;22210;20034;23117;23663;23663
2019;30B;33;60801;61000;21533;22320;20150;23231;23779;23779
2019;30B;33;61001;61200;21655;22431;20267;23346;23895;23895
2019;30B;33;61201;61400;21777;22551;20393;23460;24011;24011
2019;30B;33;61401;61600;21899;22667;20515;23574;24127;24127
2019;30B;33;61601;61800;22021;22788;20642;23689;24243;24243
2019;30B;33;61801;62000;22143;22904;20764;23803;24359;24359
2019;30B;33;62001;62200;22265;23025;20891;23918;24475;24475
2019;30B;33;62201;62400;22387;23146;21018;24032;24591;24591
2019;30B;33;62401;62600;22509;23262;21140;24147;24707;24707
2019;30B;33;62601;62800;22631;23383;21267;24261;24823;24823
2019;30B;33;62801;63000;22753;23499;21389;24375;24939;24939
2019;30B;33;63001;63200;22875;23620;21516;24490;25055;25055
2019;30B;33;63201;63400;22997;23736;21638;24604;25171;25171
2019;30B;33;63401;63600;23119;23856;21764;24718;25287;25287
2019;30B;33;63601;63800;23241;23977;21891;24833;25403;25403
2019;30B;33;63801;64000;23363;24093;22013;24947;25519;25519
2019;30B;33;64001;64200;23485;24214;22140;25062;25635;25635
2019;30B;33;64201;64400;23607;24330;22262;25176;25751;25751
2019;30B;33;64401;64600;23729;24451;22389;25291;25867;25867
2019;30B;33;64601;64800;23851;24567;22511;25405;25983;25983
2019;30B;33;64801;65000;23973;24688;22638;25519;26099;26099
2019;30B;33;65001;65200;24095;24809;22765;25634;26215;26215
2019;30B;33;65201;65400;24217;24925;22887;25748;26331;26331
2019;30B;33;65401;65600;24339;25045;23013;25863;26447;26447
2019;30B;33;65601;65800;24461;25161;23135;25977;26563;26563
2019;30B;33;65801;66000;24583;25282;23262;26091;26679;26679
2019;30B;33;66001;66200;24705;25398;23384;26206;26795;26795
2019;30B;33;66201;66400;24827;25519;23511;26320;26911;26911
2019;30B;33;66401;66600;24949;25640;23638;26435;27027;27027
2019;30B;33;66601;66800;25071;25756;23760;26549;27143;27143
2019;30B;33;66801;67000;25193;25877;23887;26663;27259;27259
2019;30B;33;67001;67200;25315;25993;24009;26778;27375;27375
2019;30B;33;67201;67400;25437;26114;24136;26892;27491;27491
2019;30B;33;67401;67600;25559;26234;24262;27007;27607;27607
2019;30B;33;67601;67800;25681;26350;24384;27121;27723;27723
2019;30B;33;67801;68000;25803;26471;24511;27235;27839;27839
2019;30B;33;68001;68200;25925;26587;24633;27350;27955;27955
2019;30B;33;68201;68400;26047;26708;24760;27464;28071;28071
2019;30B;33;68401;68600;26169;26824;24882;27579;28187;28187
2019;30B;33;68601;68800;26291;26945;25009;27693;28303;28303
2019;30B;33;68801;69000;26413;27066;25136;27807;28419;28419
2019;30B;33;69001;69200;26535;27182;25258;27922;28535;28535
2019;30B;33;69201;69400;26657;27303;25385;28036;28651;28651
2019;30B;33;69401;69600;26779;27419;25507;28151;28767;28767
2019;30B;33;69601;69800;26901;27539;25633;28265;28883;28883
2019;30B;33;69801;70000;27023;27655;25755;28380;28999;28999
2019;30B;33;70001;70200;27145;27776;25882;28494;29115;29115
2019;30B;33;70201;70400;27267;27897;26009;28608;29231;29231
2019;30B;33;70401;70600;27389;28013;26131;28723;29347;29347
2019;30B;33;70601;70800;27511;28134;26258;28837;29463;29463
2019;30B;33;70801;71000;27633;28250;26380;28952;29579;29579
2019;30B;33;71001;71200;27755;28371;26507;29066;29695;29695
2019;30B;33;71201;71400;27877;28487;26629;29180;29811;29811
2019;30B;33;71401;71600;27999;28608;26756;29295;29927;29927
2019;30B;33;71601;71800;28121;28728;26882;29409;30043;30043
2019;30B;33;71801;72000;28243;28844;27004;29524;30159;30159
2019;30B;33;72001;72200;28365;28965;27131;29638;30275;30275
2019;30B;33;72201;72400;28487;29081;27253;29752;30391;30391
2019;30B;33;72401;72600;28609;29202;27380;29867;30507;30507
2019;30B;33;72601;72800;28731;29323;27507;29981;30623;30623
2019;30B;33;72801;73000;28853;29439;27629;30096;30739;30739
2019;30B;33;73001;73200;28975;29560;27756;30210;30855;30855
2019;30B;33;73201;73400;29097;29676;27878;30324;30971;30971
2019;30B;33;73401;73600;29219;29797;28005;30439;31087;31087
2019;30B;33;73601;73800;29341;29913;28127;30553;31203;31203
2019;30B;33;73801;74000;29463;30033;28253;30668;31319;31319
2019;30B;33;74001;74200;29585;30154;28380;30782;31435;31435
2019;30B;33;74201;74400;29707;30270;28502;30897;31551;31551
2019;30B;33;74401;74600;29829;30391;28629;31011;31667;31667
2019;30B;33;74601;74800;29951;30507;28751;31125;31783;31783
2019;30B;33;74801;75000;30073;30628;28878;31240;31899;31899
2019;30B;33;75001;75200;30195;30744;29000;31354;32015;32015
2019;30B;33;75201;75400;30317;30865;29127;31469;32131;32131
2019;30B;33;75401;75600;30439;30986;29254;31583;32247;32247
2019;30B;33;75601;75800;30561;31102;29376;31697;32363;32363
2019;30B;33;75801;76000;30683;31222;29502;31812;32479;32479
2019;30B;33;76001;76200;30805;31338;29624;31926;32595;32595
2019;30B;33;76201;76400;30927;31459;29751;32041;32711;32711
2019;30B;33;76401;76600;31049;31575;29873;32155;32827;32827
2019;30B;33;76601;76800;31171;31696;30000;32269;32943;32943
2019;30B;33;76801;77000;31293;31817;30127;32384;33059;33059
2019;30B;33;77001;77200;31415;31933;30249;32498;33175;33175
2019;30B;33;77201;77400;31537;32054;30376;32613;33291;33291
2019;30B;33;77401;77600;31659;32170;30498;32727;33407;33407
2019;30B;33;77601;77800;31781;32291;30625;32841;33523;33523
2019;30B;33;77801;78000;31903;32407;30747;32956;33639;33639
2019;30B;33;78001;78200;32025;32527;30873;33070;33755;33755
2019;30B;33;78201;78400;32147;32648;31000;33185;33871;33871
2019;30B;33;78401;78600;32269;32764;31122;33299;33987;33987
2019;30B;33;78601;78800;32391;32885;31249;33413;34103;34103
2019;30B;33;78801;79000;32513;33001;31371;33528;34219;34219
2019;30B;33;79001;79200;32635;33122;31498;33642;34335;34335
2019;30B;33;79201;79400;32757;33243;31625;33757;34451;34451
2019;30B;33;79401;79600;32879;33359;31747;33871;34567;34567
2019;30B;33;79601;79800;33001;33480;31874;33986;34683;34683
2019;30B;33;79801;80000;33123;33596;31996;34100;34799;34799
2019;0,3;33;80001;80200;41;42;40;43;43;43
2019;0,3;33;80201;81800;42;42;40;43;44;44
2019;0,3;33;81801;82200;42;42;41;43;44;44
2019;0,3;33;82201;84600;42;43;41;43;44;44
2019;0,3;33;84601;85000;43;43;41;43;44;44
2019;0,3;33;85001;85600;43;43;41;44;44;44
2019;0,3;33;85601;85800;43;43;42;44;44;44
2019;0,3;33;85801;87400;43;43;42;44;45;45
2019;0,3;33;87401;89400;43;44;42;44;45;45
2019;0,3;33;89401;90000;44;44;42;44;45;45
2019;0,3;33;90001;91800;44;44;43;44;45;45
2019;0,3;33;91801;92800;44;44;43;45;45;45
2019;0,3;33;92801;93400;44;44;43;45;46;46
2019;0,3;33;93401;94800;44;45;43;45;46;46
2019;0,3;33;94801;95000;44;45;44;45;46;46
2019;0,3;33;95001;99600;45;45;44;45;46;46
2019;0,3;33;99601;100000;45;45;44;46;46;46
2019;0,3;33;100001;100800;45;46;45;46;46;46
2019;0,3;33;100801;101000;45;46;45;46;47;47
2019;0,3;33;101001;106000;46;46;45;46;47;47
2019;0,3;33;106001;107800;46;46;46;46;47;47
2019;0,3;33;107801;108000;46;47;46;46;47;47
2019;0,3;33;108001;108800;47;47;46;46;47;47
2019;0,3;33;108801;110400;47;47;46;47;47;47
2019;0,3;33;110401;112600;47;47;46;47;48;48
2019;0,3;33;112601;116000;47;47;47;47;48;48
2019;0,3;33;116001;117000;48;47;47;47;48;48
2019;0,3;33;117001;120000;48;48;47;47;48;48
2019;0,3;33;120001;120200;48;48;47;48;48;48
2019;0,3;33;120201;122000;48;48;48;48;48;48
2019;0,3;33;122001;125400;48;48;48;48;49;49
2019;0,3;33;125401;127600;49;48;48;48;49;49
2019;0,3;33;127601;128800;49;49;48;48;49;49
2019;0,3;33;128801;133800;49;49;49;48;49;49
2019;0,3;33;133801;136400;49;49;49;49;49;49
2019;0,3;33;136401;142000;50;49;49;49;50;50
2019;0,3;33;142001;151200;50;50;50;49;50;50
2019;0,3;33;151201;154600;50;50;50;50;50;50
2019;0,3;33;154601;161000;51;50;50;50;51;51
2019;0,3;33;161001;173800;51;51;51;50;51;51
2019;0,3;33;173801;178400;51;51;51;51;51;51
2019;0,3;33;178401;185800;52;51;51;51;52;52
2019;0,3;33;185801;204400;52;52;52;51;52;52
2019;0,3;33;204401;210800;52;52;52;52;52;52
2019;0,3;33;210801;219600;53;52;52;52;53;53
2019;0,3;33;219601;247800;53;53;53;52;53;53
2019;0,3;33;247801;257600;53;53;53;53;53;53
2019;0,3;33;257601;268400;54;53;53;53;54;54
2019;0,3;33;268401;314800;54;54;54;53;54;54
2019;0,3;33;314801;331400;54;54;54;54;54;54
2019;0,3;33;331401;345200;55;54;54;54;55;55
2019;0,3;33;345201;431200;55;55;55;54;55;55
2019;0,3;33;431201;464000;55;55;55;55;55;55
2019;0,3;33;464001;483200;56;55;55;55;56;56
2019;0,3;33;483201;684400;56;56;56;55;56;56
2019;0,3;33;684401;773200;56;56;56;56;56;56
2019;0,3;33;773201;805400;57;56;56;56;57;57
2019;0,3;33;805401;1656600;57;57;57;56;57;57
2019;0,3;33;1656601;2320000;57;57;57;57;57;57
2019;0,3;33;2320001;2416600;58;57;57;57;58;58
2019;0,3;33;2416601;;58;58;58;57;58;58
2019;30B;34;1;1600;0;0;0;0;0;0
2019;30B;34;1601;1700;117;0;116;1;117;20
2019;30B;34;1701;1800;128;0;125;28;128;55
2019;30B;34;1801;1900;138;0;133;62;138;90
2019;30B;34;1901;2000;149;0;141;95;149;125
2019;30B;34;2001;2100;159;0;150;129;160;160
2019;30B;34;2101;2200;162;0;150;162;195;195
2019;30B;34;2201;2300;172;0;158;196;230;230
2019;30B;34;2301;2400;183;0;166;229;265;265
2019;30B;34;2401;2500;193;0;175;263;300;300
2019;30B;34;2501;2600;204;0;183;296;335;335
2019;30B;34;2601;2700;214;0;191;330;370;370
2019;30B;34;2701;2800;225;0;200;364;405;405
2019;30B;34;2801;2900;227;0;200;397;440;440
2019;30B;34;2901;3000;237;0;208;431;475;475
2019;30B;34;3001;3100;248;0;216;464;510;510
2019;30B;34;3101;3200;258;0;225;498;545;545
2019;30B;34;3201;3300;269;0;233;531;580;580
2019;30B;34;3301;3400;279;0;241;565;615;615
2019;30B;34;3401;3500;281;0;241;598;650;650
2019;30B;34;3501;3600;292;0;250;632;685;685
2019;30B;34;3601;3700;302;0;258;665;720;720
2019;30B;34;3701;3800;313;0;266;699;755;755
2019;30B;34;3801;3900;323;0;275;726;784;784
2019;30B;34;3901;4000;333;0;283;754;813;813
2019;30B;34;4001;4100;335;0;283;779;839;839
2019;30B;34;4101;4200;345;0;291;807;869;869
2019;30B;34;4201;4300;355;0;300;834;898;898
2019;30B;34;4301;4400;365;23;309;859;924;924
2019;30B;34;4401;4500;375;49;319;887;953;953
2019;30B;34;4501;4600;385;75;329;912;979;979
2019;30B;34;4601;4700;387;102;331;939;1009;1009
2019;30B;34;4701;4800;397;128;341;967;1038;1038
2019;30B;34;4801;4900;407;154;351;992;1064;1064
2019;30B;34;4901;5000;417;180;361;1019;1093;1093
2019;30B;34;5001;5100;427;207;371;1044;1119;1119
2019;30B;34;5101;5200;437;233;381;1072;1149;1149
2019;30B;34;5201;5300;456;256;390;1100;1178;1178
2019;30B;34;5301;5400;480;282;392;1124;1204;1204
2019;30B;34;5401;5500;503;309;402;1152;1233;1233
2019;30B;34;5501;5600;526;335;412;1177;1259;1259
2019;30B;34;5601;5700;550;361;422;1204;1289;1289
2019;30B;34;5701;5800;573;387;432;1232;1318;1318
2019;30B;34;5801;5900;597;414;442;1257;1344;1344
2019;30B;34;5901;6000;620;440;443;1285;1373;1373
2019;30B;34;6001;6100;643;466;453;1309;1399;1399
2019;30B;34;6101;6200;667;492;463;1337;1429;1429
2019;30B;34;6201;6300;690;519;473;1365;1458;1458
2019;30B;34;6301;6400;714;542;483;1390;1484;1484
2019;30B;34;6401;6500;737;568;493;1417;1513;1513
2019;30B;34;6501;6600;760;594;495;1442;1539;1539
